date,symbol,name,price,market_cap,turnover_pct,erosion_ratio,conviction,signal,rs7,rs14,rs30,rs200,rs_blend,c_liquidity,c_era,c_depth,c_momentum,unlocks_usd,supply_increase_pct,addr_growth_pct,era,roi_30d,roi_90d,survived,perp_mult
2026-08-01,ADA,Cardano,0.174316,6508709568,4.67,0.333,69,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,AAVE,Aave,90.55,1396659344,20.84,0.333,69,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,SHIB,Shiba Inu,4.81e-06,2835646533,6.37,0.333,68,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,BEAT,Audiera,4.59,1420444585,3.03,0.5,68,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,PEPE,Pepe,2.77e-06,1166561065,9.97,0.333,67,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,PUMP,Pump.fun,0.00211509,837856289,8.36,0.333,67,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,ZEC,Zcash,461.65,7750099991,1.66,0.333,66,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,XMR,Monero,364.12,6843635222,1.16,0.333,66,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,DOT,Polkadot,0.78064,1323995631,5.24,0.333,66,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,XRP,XRP,1.06,66280910150,0.88,0.333,65,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,TRX,TRON,0.327594,31083276941,1.09,0.333,65,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,NEAR,NEAR Protocol,1.68,2180981682,5.18,0.333,65,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,DOGE,Dogecoin,0.069107,10733423400,3.61,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,HBAR,Hedera,0.069072,3024624122,1.29,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,WLD,Worldcoin,0.300134,1073081424,6.22,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,PI,Pi Network,0.086419,949953554,1.01,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,ARB,Arbitrum,0.078818,521046858,5.48,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,BTC,Bitcoin,62773,1259538660431,1.1,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,ETH,Ethereum,1843.42,222481563332,1.96,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,SOL,Solana,71.86,41759406478,2.76,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,HYPE,Hyperliquid,52.12,11594255670,1.89,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,USDG,Global Dollar,1.0,3401495369,2.72,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,U,United Stables,0.999656,1102685994,6.38,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,ENA,Ethena,0.079176,757002171,10.9,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,WBT,WhiteBIT Coin,54.71,16083635757,0.21,0.333,62,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,ADA,Cardano,0.174277,6509038388,4.67,0.333,69,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,AAVE,Aave,90.54,1396132903,20.82,0.333,69,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,SHIB,Shiba Inu,4.81e-06,2836626800,6.29,0.333,68,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,BEAT,Audiera,4.61,1430524551,3.03,0.5,68,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,PEPE,Pepe,2.77e-06,1166255712,9.84,0.333,67,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,PUMP,Pump.fun,0.00211422,837365777,8.34,0.333,67,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,ZEC,Zcash,461.59,7745352875,1.66,0.333,66,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,XMR,Monero,364.17,6844341270,1.16,0.333,66,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,DOT,Polkadot,0.781163,1324433475,5.25,0.333,66,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,XRP,XRP,1.06,66277980491,0.88,0.333,65,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,TRX,TRON,0.327611,31088470618,1.09,0.333,65,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,NEAR,NEAR Protocol,1.67,2178284431,5.16,0.333,65,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,DOGE,Dogecoin,0.069096,10731180230,3.61,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,HBAR,Hedera,0.069102,3024861904,1.3,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,WLD,Worldcoin,0.300139,1072281534,6.23,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,PI,Pi Network,0.086528,950721435,1.01,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,ARB,Arbitrum,0.078819,521253080,5.6,0.333,64,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,BTC,Bitcoin,62770,1259388897130,1.1,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,ETH,Ethereum,1843.69,222464901449,1.96,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,SOL,Solana,71.89,41761951946,2.76,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,HYPE,Hyperliquid,52.12,11594125424,1.88,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,USDG,Global Dollar,1.0,3401203092,2.72,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,XAUT,Tether Gold,4040.6,2476254784,2.16,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,U,United Stables,0.999674,1102657686,6.37,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-01,ENA,Ethena,0.079195,756968912,10.91,0.333,63,HOLD,,,,,,,,,,,,,,,,,
2026-08-02,ENA,Ethena,0.089297,855334121,21.05,0.5,79,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,ADA,Cardano,0.189067,7059824935,9.32,0.5,75,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,AAVE,Aave,92.38,1424889853,16.11,0.333,73,BUY,,,,,,,,,,,,,,,,,1.15
2026-08-02,PEPE,Pepe,2.92e-06,1226224416,13.84,0.333,72,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,WLD,Worldcoin,0.314677,1126074261,10.13,0.333,72,BUY,,,,,,,,,,,,,,,,,1.15
2026-08-02,AVAX,Avalanche,6.61,2855501449,9.69,0.333,71,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,PENGU,Pudgy Penguins,0.00618602,388817943,14.43,0.333,70,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,SOL,Solana,73.21,42547304548,2.88,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,DOGE,Dogecoin,0.070389,10935747602,3.81,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,LTC,Litecoin,44.92,3479252491,4.13,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,UNI,Uniswap,4.23,2642788980,7.43,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,BONK,Bonk,2.88e-06,253811133,10.72,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,NEAR,NEAR Protocol,1.69,2203492884,5.57,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ALGO,Algorand,0.085056,762868456,3.13,0.5,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,KAITO,KAITO,1.077,261160309,24.21,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,OP,Optimism,0.086451,197592675,13.97,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ZBT,ZEROBASE,0.121972,121925543,9.99,0.5,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XRP,XRP,1.081,67610270560,1.22,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,LINK,Chainlink,8.31,6216864506,3.11,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,VIRTUAL,Virtuals Protocol,0.559874,368147264,8.1,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,BNB,BNB,587.18,78195924801,0.7,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XLM,Stellar,0.174294,5975005394,1.77,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,BCH,Bitcoin Cash,213.64,4288467972,1.5,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,SUI,Sui,0.690887,2815517631,5.13,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,M,MemeCore,1.17,1562460703,0.53,0.5,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,DOT,Polkadot,0.798393,1354313495,6.47,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,PUMP,Pump.fun,0.00215065,851188658,8.96,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ARB,Arbitrum,0.080813,534401608,8.45,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,INJ,Injective,5.0,499522171,6.74,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,BTC,Bitcoin,63240,1269054488748,1.24,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ETH,Ethereum,1865.48,225138081361,2.48,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ZEC,Zcash,471.46,7916972351,1.78,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XMR,Monero,364.15,6841628769,1.18,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,WLFI,World Liberty Financial,0.055133,1750911884,1.32,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,FIL,Filecoin,0.719395,585399774,6.34,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,EIGEN,EigenCloud (prev. EigenLayer),0.18662,138220036,11.23,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,TRX,TRON,0.327394,31066935045,1.0,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,WBT,WhiteBIT Coin,55.07,16188598868,0.29,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,RAIN,Rain,0.01266967,8806052832,0.2,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ICP,Internet Computer,2.09,1157699737,2.32,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,U,United Stables,0.999712,1102728124,6.66,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ETC,Ethereum Classic,6.62,1043594909,2.97,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ATOM,Cosmos Hub,1.26,657050225,3.48,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,UB,Unibase,0.165021,412384406,6.27,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,TRUMP,Official Trump,1.44,358685436,10.45,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,NIGHT,Midnight,0.01930254,320152700,3.37,0.5,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,FET,Artificial Superintelligence Alliance,0.142315,318882899,9.67,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XPL,Plasma,0.076589,206007510,9.28,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,WIF,dogwifhat,0.139889,139768295,18.69,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,HYPE,Hyperliquid,52.21,11616401245,2.18,0.333,63,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ENA,Ethena,0.08937,854682604,20.39,0.5,78,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,ADA,Cardano,0.189268,7070522170,9.32,0.5,75,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,AAVE,Aave,92.4,1424896051,16.11,0.333,73,BUY,,,,,,,,,,,,,,,,,1.15
2026-08-02,PEPE,Pepe,2.91e-06,1226159282,13.83,0.333,72,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,WLD,Worldcoin,0.31482,1125276559,9.06,0.333,72,BUY,,,,,,,,,,,,,,,,,1.15
2026-08-02,AVAX,Avalanche,6.62,2857537033,9.67,0.333,71,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,PENGU,Pudgy Penguins,0.00618585,388851210,14.42,0.333,70,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,SOL,Solana,73.23,42557770854,2.87,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,DOGE,Dogecoin,0.070401,10934395173,3.81,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,LTC,Litecoin,44.92,3479031321,4.13,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,UNI,Uniswap,4.23,2643986471,7.42,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,BONK,Bonk,2.88e-06,253840385,10.7,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,NEAR,NEAR Protocol,1.69,2203256245,5.57,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ALGO,Algorand,0.085155,763687387,3.13,0.5,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,KAITO,KAITO,1.072,258777972,24.01,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,OP,Optimism,0.08651,197623077,13.94,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ZBT,ZEROBASE,0.122003,122011549,9.98,0.5,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XRP,XRP,1.081,67592208462,1.22,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,LINK,Chainlink,8.31,6216913945,3.11,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,VIRTUAL,Virtuals Protocol,0.559874,368130235,8.1,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,BNB,BNB,587.17,78192365398,0.7,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XLM,Stellar,0.174275,5973327047,1.77,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,BCH,Bitcoin Cash,213.53,4285165802,1.5,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,SUI,Sui,0.690887,2814704450,5.11,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,M,MemeCore,1.18,1565343425,0.54,0.5,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,DOT,Polkadot,0.798581,1354344533,6.47,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,PUMP,Pump.fun,0.00215109,851885343,8.94,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ARB,Arbitrum,0.08079,534285718,8.46,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,INJ,Injective,5.0,500044658,6.72,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,BTC,Bitcoin,63243,1268895668419,1.24,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ETH,Ethereum,1865.73,225146600927,2.47,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ZEC,Zcash,471.47,7912840396,1.79,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XMR,Monero,364.11,6833376563,1.18,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,WLFI,World Liberty Financial,0.055101,1750992250,1.32,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,FIL,Filecoin,0.71966,585455822,6.06,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,EIGEN,EigenCloud (prev. EigenLayer),0.186468,138279635,10.53,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,TRX,TRON,0.327405,31068332023,1.01,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,WBT,WhiteBIT Coin,55.07,16189397548,0.29,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,RAIN,Rain,0.01268668,8811631146,0.13,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ICP,Internet Computer,2.09,1158044365,2.3,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,U,United Stables,0.99975,1102739685,6.66,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ETC,Ethereum Classic,6.62,1043523260,2.96,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ATOM,Cosmos Hub,1.26,657198958,3.49,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,UB,Unibase,0.165153,412871538,6.26,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,TRUMP,Official Trump,1.44,358661135,10.33,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,NIGHT,Midnight,0.01931457,320782153,3.37,0.5,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,FET,Artificial Superintelligence Alliance,0.142268,318694609,9.65,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XPL,Plasma,0.076558,205860890,9.29,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,WIF,dogwifhat,0.139916,139787141,18.68,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,HYPE,Hyperliquid,52.19,11607379461,2.18,0.333,63,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ENA,Ethena,0.089527,855962016,20.45,0.5,78,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,ADA,Cardano,0.189545,7077463667,9.26,0.5,75,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,AAVE,Aave,92.39,1424909029,16.1,0.333,73,BUY,,,,,,,,,,,,,,,,,1.15
2026-08-02,PEPE,Pepe,2.91e-06,1225692275,13.79,0.333,72,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,WLD,Worldcoin,0.314931,1125718872,9.38,0.333,72,BUY,,,,,,,,,,,,,,,,,1.15
2026-08-02,AVAX,Avalanche,6.63,2860661984,9.66,0.333,71,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,PENGU,Pudgy Penguins,0.00618874,389026344,13.82,0.333,70,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,SOL,Solana,73.28,42588863220,2.83,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,DOGE,Dogecoin,0.070465,10945145018,3.81,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,LTC,Litecoin,44.94,3480447462,4.12,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,UNI,Uniswap,4.21,2631403580,7.47,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,PUMP,Pump.fun,0.00215369,852674033,9.13,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,BONK,Bonk,2.89e-06,254297455,10.69,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,NEAR,NEAR Protocol,1.69,2202928757,5.65,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ALGO,Algorand,0.085273,764817711,3.14,0.5,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,OP,Optimism,0.086481,197736672,13.9,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ZBT,ZEROBASE,0.122056,122055602,11.31,0.5,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XRP,XRP,1.081,67598895667,1.2,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,LINK,Chainlink,8.32,6222641747,3.11,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,VIRTUAL,Virtuals Protocol,0.560047,368241658,8.1,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,KAITO,KAITO,1.07,258179542,23.63,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,BNB,BNB,587.21,78195252483,0.7,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XLM,Stellar,0.174169,5968680935,1.77,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,BCH,Bitcoin Cash,213.09,4276748324,1.5,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,SUI,Sui,0.691147,2816097080,5.11,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,M,MemeCore,1.18,1564401363,0.53,0.5,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,DOT,Polkadot,0.798529,1354434612,6.45,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ARB,Arbitrum,0.080828,534598486,8.46,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,INJ,Injective,5.0,500013381,6.68,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,BTC,Bitcoin,63258,1269265530859,1.24,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ETH,Ethereum,1866.66,225273036214,2.47,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ZEC,Zcash,471.75,7918105092,1.77,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XMR,Monero,363.56,6829863795,1.18,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,WLFI,World Liberty Financial,0.055214,1754485440,1.31,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,FIL,Filecoin,0.719608,585523405,6.0,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,EIGEN,EigenCloud (prev. EigenLayer),0.186575,138294977,11.2,0.333,65,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,TRX,TRON,0.327431,31069014953,1.0,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,WBT,WhiteBIT Coin,55.09,16193737424,0.29,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,RAIN,Rain,0.01265577,8790352563,0.2,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ICP,Internet Computer,2.09,1158885506,2.3,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,U,United Stables,0.999709,1102688655,6.63,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ETC,Ethereum Classic,6.62,1043919305,2.96,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ATOM,Cosmos Hub,1.26,657751027,3.49,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,UB,Unibase,0.163957,409892576,6.33,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,TRUMP,Official Trump,1.44,358675017,10.4,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,FET,Artificial Superintelligence Alliance,0.142164,318488707,9.49,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XPL,Plasma,0.076543,205816236,9.32,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,WIF,dogwifhat,0.13995,139800174,18.65,0.333,64,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,HYPE,Hyperliquid,52.22,11616649106,2.18,0.333,63,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,GRAM,Gram (prev. Toncoin),1.42,3877539630,0.34,0.333,63,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,ENA,Ethena,0.089444,855659630,19.7,0.5,78,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,ADA,Cardano,0.189065,7060086999,9.31,0.5,75,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,AAVE,Aave,92.36,1424515221,16.06,0.333,73,BUY,,,,,,,,,,,,,,,,,1.15
2026-08-02,PEPE,Pepe,2.91e-06,1225965397,13.67,0.333,72,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,WLD,Worldcoin,0.31486,1125277035,9.02,0.333,72,BUY,,,,,,,,,,,,,,,,,1.15
2026-08-02,AVAX,Avalanche,6.63,2860806865,9.25,0.333,71,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,PENGU,Pudgy Penguins,0.00619766,389509557,13.8,0.333,70,BUY,,,,,,,,,,,,,,,,,1.0
2026-08-02,SOL,Solana,73.3,42603038599,2.8,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,DOGE,Dogecoin,0.070567,10961036838,3.88,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,LTC,Litecoin,44.96,3482482807,4.12,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,UNI,Uniswap,4.18,2612085036,7.5,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,PUMP,Pump.fun,0.00215405,853180335,9.08,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,BONK,Bonk,2.89e-06,254302372,10.66,0.333,69,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ALGO,Algorand,0.085778,768933827,3.16,0.5,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,KAITO,KAITO,1.061,256448211,22.92,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,OP,Optimism,0.086079,196864003,13.68,0.333,68,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,ZBT,ZEROBASE,0.12154,121557010,10.37,0.5,68,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,LINK,Chainlink,8.32,6228589628,3.1,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,VIRTUAL,Virtuals Protocol,0.560325,368423846,8.08,0.333,67,HOLD,,,,,,,,,,,,,,,,,1.15
2026-08-02,BNB,BNB,587.27,78203299576,0.7,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XRP,XRP,1.081,67637616156,1.2,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,XLM,Stellar,0.174239,5971545260,1.77,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,BCH,Bitcoin Cash,212.85,4271966974,1.5,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,SUI,Sui,0.690845,2814274531,5.05,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
2026-08-02,NEAR,NEAR Protocol,1.7,2208173280,5.49,0.333,66,HOLD,,,,,,,,,,,,,,,,,1.0
